2021-09-09 18:43:34 strips_hgn.utils.logging_setup INFO     Writing logs to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/strips_hgn.log
2021-09-09 19:16:14 lightning    INFO     
Epoch 00036: val_loss  was not in top 10
2021-09-09 19:16:18 lightning    INFO     
Epoch 00037: val_loss reached 0.52768 (best 0.51104), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=37-val_loss=0.5277.ckpt as top 10
2021-09-09 19:16:22 lightning    INFO     
Epoch 00038: val_loss reached 0.38348 (best 0.38348), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=38-val_loss=0.3835.ckpt as top 10
2021-09-09 19:16:27 lightning    INFO     
Epoch 00039: val_loss reached 0.50162 (best 0.38348), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=39-val_loss=0.5016.ckpt as top 10
2021-09-09 19:16:31 lightning    INFO     
Epoch 00040: val_loss reached 0.39695 (best 0.38348), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=40-val_loss=0.3970.ckpt as top 10
2021-09-09 19:16:36 lightning    INFO     
Epoch 00041: val_loss reached 0.47436 (best 0.38348), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=41-val_loss=0.4744.ckpt as top 10
2021-09-09 19:16:40 lightning    INFO     
Epoch 00042: val_loss  was not in top 10
2021-09-09 19:16:45 lightning    INFO     
Epoch 00043: val_loss reached 0.44095 (best 0.38348), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=43-val_loss=0.4410.ckpt as top 10
2021-09-09 19:16:49 lightning    INFO     
Epoch 00044: val_loss reached 0.37274 (best 0.37274), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=44-val_loss=0.3727.ckpt as top 10
2021-09-09 19:16:54 lightning    INFO     
Epoch 00045: val_loss reached 0.52184 (best 0.37274), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=45-val_loss=0.5218.ckpt as top 10
2021-09-09 19:16:58 lightning    INFO     
Epoch 00046: val_loss reached 0.52649 (best 0.37274), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=46-val_loss=0.5265.ckpt as top 10
2021-09-09 19:17:03 lightning    INFO     
Epoch 00047: val_loss reached 0.34398 (best 0.34398), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=47-val_loss=0.3440.ckpt as top 10
2021-09-09 19:17:07 lightning    INFO     
Epoch 00048: val_loss  was not in top 10
2021-09-09 19:17:11 lightning    INFO     
Epoch 00049: val_loss reached 0.39467 (best 0.34398), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=49-val_loss=0.3947.ckpt as top 10
2021-09-09 19:17:15 lightning    INFO     
Epoch 00050: val_loss reached 0.39946 (best 0.34398), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=50-val_loss=0.3995.ckpt as top 10
2021-09-09 19:17:20 lightning    INFO     
Epoch 00051: val_loss  was not in top 10
2021-09-09 19:17:24 lightning    INFO     
Epoch 00052: val_loss  was not in top 10
2021-09-09 19:17:28 lightning    INFO     
Epoch 00053: val_loss reached 0.31044 (best 0.31044), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=53-val_loss=0.3104.ckpt as top 10
2021-09-09 19:17:33 lightning    INFO     
Epoch 00054: val_loss reached 0.42404 (best 0.31044), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=54-val_loss=0.4240.ckpt as top 10
2021-09-09 19:17:37 lightning    INFO     
Epoch 00055: val_loss reached 0.34098 (best 0.31044), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=55-val_loss=0.3410.ckpt as top 10
2021-09-09 19:17:41 lightning    INFO     
Epoch 00056: val_loss reached 0.42154 (best 0.31044), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=56-val_loss=0.4215.ckpt as top 10
2021-09-09 19:17:46 lightning    INFO     
Epoch 00057: val_loss reached 0.39554 (best 0.31044), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=57-val_loss=0.3955.ckpt as top 10
2021-09-09 19:17:50 lightning    INFO     
Epoch 00058: val_loss reached 0.37188 (best 0.31044), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=58-val_loss=0.3719.ckpt as top 10
2021-09-09 19:17:54 lightning    INFO     
Epoch 00059: val_loss reached 0.39926 (best 0.31044), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=59-val_loss=0.3993.ckpt as top 10
2021-09-09 19:17:58 lightning    INFO     
Epoch 00060: val_loss reached 0.29781 (best 0.29781), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=60-val_loss=0.2978.ckpt as top 10
2021-09-09 19:18:03 lightning    INFO     
Epoch 00061: val_loss reached 0.36391 (best 0.29781), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=61-val_loss=0.3639.ckpt as top 10
2021-09-09 19:18:07 lightning    INFO     
Epoch 00062: val_loss  was not in top 10
2021-09-09 19:18:11 lightning    INFO     
Epoch 00063: val_loss  was not in top 10
2021-09-09 19:18:16 lightning    INFO     
Epoch 00064: val_loss reached 0.32296 (best 0.29781), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=64-val_loss=0.3230.ckpt as top 10
2021-09-09 19:18:20 lightning    INFO     
Epoch 00065: val_loss  was not in top 10
2021-09-09 19:18:24 lightning    INFO     
Epoch 00066: val_loss  was not in top 10
2021-09-09 19:18:28 lightning    INFO     
Epoch 00067: val_loss  was not in top 10
2021-09-09 19:18:33 lightning    INFO     
Epoch 00068: val_loss reached 0.35846 (best 0.29781), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=68-val_loss=0.3585.ckpt as top 10
2021-09-09 19:18:37 lightning    INFO     
Epoch 00069: val_loss reached 0.29872 (best 0.29781), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=69-val_loss=0.2987.ckpt as top 10
2021-09-09 19:18:41 lightning    INFO     
Epoch 00070: val_loss reached 0.34870 (best 0.29781), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=70-val_loss=0.3487.ckpt as top 10
2021-09-09 19:18:46 lightning    INFO     
Epoch 00071: val_loss reached 0.25168 (best 0.25168), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=71-val_loss=0.2517.ckpt as top 10
2021-09-09 19:18:50 lightning    INFO     
Epoch 00072: val_loss  was not in top 10
2021-09-09 19:18:54 lightning    INFO     
Epoch 00073: val_loss reached 0.27783 (best 0.25168), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=73-val_loss=0.2778.ckpt as top 10
2021-09-09 19:18:59 lightning    INFO     
Epoch 00074: val_loss reached 0.33718 (best 0.25168), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=74-val_loss=0.3372.ckpt as top 10
2021-09-09 19:19:03 lightning    INFO     
Epoch 00075: val_loss reached 0.34204 (best 0.25168), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=75-val_loss=0.3420.ckpt as top 10
2021-09-09 19:19:07 lightning    INFO     
Epoch 00076: val_loss  was not in top 10
2021-09-09 19:19:12 lightning    INFO     
Epoch 00077: val_loss reached 0.28844 (best 0.25168), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=77-val_loss=0.2884.ckpt as top 10
2021-09-09 19:19:16 lightning    INFO     
Epoch 00078: val_loss reached 0.32585 (best 0.25168), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=78-val_loss=0.3258.ckpt as top 10
2021-09-09 19:19:20 lightning    INFO     
Epoch 00079: val_loss  was not in top 10
2021-09-09 19:19:25 lightning    INFO     
Epoch 00080: val_loss reached 0.29300 (best 0.25168), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=80-val_loss=0.2930.ckpt as top 10
2021-09-09 19:19:30 lightning    INFO     
Epoch 00081: val_loss reached 0.30312 (best 0.25168), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=81-val_loss=0.3031.ckpt as top 10
2021-09-09 19:19:34 lightning    INFO     
Epoch 00082: val_loss  was not in top 10
2021-09-09 19:19:39 lightning    INFO     
Epoch 00083: val_loss  was not in top 10
2021-09-09 19:19:43 lightning    INFO     
Epoch 00084: val_loss  was not in top 10
2021-09-09 19:19:47 lightning    INFO     
Epoch 00085: val_loss reached 0.27190 (best 0.25168), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=85-val_loss=0.2719.ckpt as top 10
2021-09-09 19:19:52 lightning    INFO     
Epoch 00086: val_loss  was not in top 10
2021-09-09 19:19:56 lightning    INFO     
Epoch 00087: val_loss reached 0.31155 (best 0.25168), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=87-val_loss=0.3116.ckpt as top 10
2021-09-09 19:20:00 lightning    INFO     
Epoch 00088: val_loss  was not in top 10
2021-09-09 19:20:05 lightning    INFO     
Epoch 00089: val_loss  was not in top 10
2021-09-09 19:20:09 lightning    INFO     
Epoch 00090: val_loss  was not in top 10
2021-09-09 19:20:13 lightning    INFO     
Epoch 00091: val_loss  was not in top 10
2021-09-09 19:20:18 lightning    INFO     
Epoch 00092: val_loss reached 0.29113 (best 0.25168), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=92-val_loss=0.2911.ckpt as top 10
2021-09-09 19:20:22 lightning    INFO     
Epoch 00093: val_loss  was not in top 10
2021-09-09 19:20:26 lightning    INFO     
Epoch 00094: val_loss reached 0.28512 (best 0.25168), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=94-val_loss=0.2851.ckpt as top 10
2021-09-09 19:20:31 lightning    INFO     
Epoch 00095: val_loss  was not in top 10
2021-09-09 19:20:35 lightning    INFO     
Epoch 00096: val_loss reached 0.27554 (best 0.25168), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=96-val_loss=0.2755.ckpt as top 10
2021-09-09 19:20:39 lightning    INFO     
Epoch 00097: val_loss  was not in top 10
2021-09-09 19:20:44 lightning    INFO     
Epoch 00098: val_loss reached 0.28156 (best 0.25168), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=98-val_loss=0.2816.ckpt as top 10
2021-09-09 19:20:48 lightning    INFO     
Epoch 00099: val_loss  was not in top 10
2021-09-09 19:20:52 lightning    INFO     
Epoch 00100: val_loss reached 0.28894 (best 0.25168), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=100-val_loss=0.2889.ckpt as top 10
2021-09-09 19:20:57 lightning    INFO     
Epoch 00101: val_loss reached 0.23573 (best 0.23573), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=101-val_loss=0.2357.ckpt as top 10
2021-09-09 19:21:01 lightning    INFO     
Epoch 00102: val_loss  was not in top 10
2021-09-09 19:21:05 lightning    INFO     
Epoch 00103: val_loss  was not in top 10
2021-09-09 19:21:09 lightning    INFO     
Epoch 00104: val_loss  was not in top 10
2021-09-09 19:21:14 lightning    INFO     
Epoch 00105: val_loss  was not in top 10
2021-09-09 19:21:18 lightning    INFO     
Epoch 00106: val_loss reached 0.29010 (best 0.23573), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=106-val_loss=0.2901.ckpt as top 10
2021-09-09 19:21:22 lightning    INFO     
Epoch 00107: val_loss  was not in top 10
2021-09-09 19:21:27 lightning    INFO     
Epoch 00108: val_loss  was not in top 10
2021-09-09 19:21:31 lightning    INFO     
Epoch 00109: val_loss  was not in top 10
2021-09-09 19:21:36 lightning    INFO     
Epoch 00110: val_loss reached 0.25573 (best 0.23573), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=110-val_loss=0.2557.ckpt as top 10
2021-09-09 19:21:40 lightning    INFO     
Epoch 00111: val_loss  was not in top 10
2021-09-09 19:21:44 lightning    INFO     
Epoch 00112: val_loss  was not in top 10
2021-09-09 19:21:48 lightning    INFO     
Epoch 00113: val_loss reached 0.25606 (best 0.23573), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=113-val_loss=0.2561.ckpt as top 10
2021-09-09 19:21:53 lightning    INFO     
Epoch 00114: val_loss reached 0.26651 (best 0.23573), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=114-val_loss=0.2665.ckpt as top 10
2021-09-09 19:21:57 lightning    INFO     
Epoch 00115: val_loss  was not in top 10
2021-09-09 19:22:01 lightning    INFO     
Epoch 00116: val_loss reached 0.23342 (best 0.23342), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=116-val_loss=0.2334.ckpt as top 10
2021-09-09 19:22:06 lightning    INFO     
Epoch 00117: val_loss reached 0.27483 (best 0.23342), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=117-val_loss=0.2748.ckpt as top 10
2021-09-09 19:22:10 lightning    INFO     
Epoch 00118: val_loss  was not in top 10
2021-09-09 19:22:14 lightning    INFO     
Epoch 00119: val_loss  was not in top 10
2021-09-09 19:22:19 lightning    INFO     
Epoch 00120: val_loss  was not in top 10
2021-09-09 19:22:23 lightning    INFO     
Epoch 00121: val_loss  was not in top 10
2021-09-09 19:22:27 lightning    INFO     
Epoch 00122: val_loss reached 0.22281 (best 0.22281), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=122-val_loss=0.2228.ckpt as top 10
2021-09-09 19:22:31 lightning    INFO     
Epoch 00123: val_loss  was not in top 10
2021-09-09 19:22:36 lightning    INFO     
Epoch 00124: val_loss reached 0.25663 (best 0.22281), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=124-val_loss=0.2566.ckpt as top 10
2021-09-09 19:22:40 lightning    INFO     
Epoch 00125: val_loss  was not in top 10
2021-09-09 19:22:44 lightning    INFO     
Epoch 00126: val_loss  was not in top 10
2021-09-09 19:22:49 lightning    INFO     
Epoch 00127: val_loss reached 0.24162 (best 0.22281), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=127-val_loss=0.2416.ckpt as top 10
2021-09-09 19:22:53 lightning    INFO     
Epoch 00128: val_loss  was not in top 10
2021-09-09 19:22:57 lightning    INFO     
Epoch 00129: val_loss  was not in top 10
2021-09-09 19:23:01 lightning    INFO     
Epoch 00130: val_loss  was not in top 10
2021-09-09 19:23:06 lightning    INFO     
Epoch 00131: val_loss reached 0.25820 (best 0.22281), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=131-val_loss=0.2582.ckpt as top 10
2021-09-09 19:23:10 lightning    INFO     
Epoch 00132: val_loss reached 0.18136 (best 0.18136), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=132-val_loss=0.1814.ckpt as top 10
2021-09-09 19:23:14 lightning    INFO     
Epoch 00133: val_loss  was not in top 10
2021-09-09 19:23:19 lightning    INFO     
Epoch 00134: val_loss reached 0.25283 (best 0.18136), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=134-val_loss=0.2528.ckpt as top 10
2021-09-09 19:23:23 lightning    INFO     
Epoch 00135: val_loss reached 0.22307 (best 0.18136), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=135-val_loss=0.2231.ckpt as top 10
2021-09-09 19:23:27 lightning    INFO     
Epoch 00136: val_loss reached 0.23985 (best 0.18136), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_3/epoch=136-val_loss=0.2399.ckpt as top 10
2021-09-09 19:23:27 strips_hgn.torch_utils.lightning_callbacks INFO     Stopping training - elapsed time = 599.8934674129705s, avg time per epoch = 4.378784433671317s
2021-09-09 19:23:27 strips_hgn.torch_utils.lightning_callbacks INFO     Stopping training - elapsed time = 599.8949527819641s, avg time per epoch = 4.37879527578076s
2021-09-09 19:23:27 strips_hgn.utils.timer INFO     Timer TrainSTRIPSHGNWorkflow.TotalTime stopped. Accumulated time: 599.92443s.
2021-09-09 19:23:27 strips_hgn.utils.timer INFO     Timer RunFoldTrainingTime stopped. Accumulated time: 599.92831s. Context: {'fold_idx': 3}
2021-09-09 19:23:27 train        INFO     New best val loss found at fold 4 = 0.1813572645187378
2021-09-09 19:23:27 train        INFO     Previous best val loss = 0.2555333375930786
2021-09-09 19:23:27 train        INFO     Running training workflow for fold 5 out of 5
2021-09-09 19:23:27 strips_hgn.models.strips_hgn INFO     STRIPS-HGN hparams:
{
  "global_feature_mapper": "num_nodes_and_edges",
  "hyperedge_feature_mapper": "complex",
  "node_feature_mapper": "simple",
  "receiver_k": 3,
  "sender_k": 3,
  "hidden_size": 32
}
2021-09-09 19:23:27 strips_hgn.torch_utils.lightning_callbacks INFO     Early stopping patience = 999999 epochs, max training time set to 600s
2021-09-09 19:23:27 lightning    INFO     GPU available: True, used: False
2021-09-09 19:23:27 lightning    WARNING  No environment variable for node rank defined. Set as 0.
2021-09-09 19:23:27 strips_hgn.workflows.train_strips_hgn INFO     STRIPS-HGN total number of learnable parameters: 30401
2021-09-09 19:23:27 strips_hgn.workflows.train_strips_hgn INFO     Training dataloader size: 207, Validation dataloader size: 51
2021-09-09 19:23:27 strips_hgn.workflows.train_strips_hgn INFO     Max training 600 seconds or 9999 epochs, whichever is reached first
2021-09-09 19:23:27 lightning    INFO     
   | Name                                                 | Type                           | Params
----------------------------------------------------------------------------------------------------
0  | _criterion                                           | MSELoss                        | 0     
1  | hgn                                                  | EncodeProcessDecode            | 30 K  
2  | hgn._encoder                                         | MLPGraphIndependent            | 3 K   
3  | hgn._encoder._gn                                     | GraphIndependent               | 3 K   
4  | hgn._encoder._gn._edge_model                         | Sequential                     | 1 K   
5  | hgn._encoder._gn._edge_model.0                       | Linear                         | 128   
6  | hgn._encoder._gn._edge_model.1                       | LeakyReLU                      | 0     
7  | hgn._encoder._gn._edge_model.2                       | Linear                         | 1 K   
8  | hgn._encoder._gn._edge_model.3                       | LeakyReLU                      | 0     
9  | hgn._encoder._gn._node_model                         | Sequential                     | 1 K   
10 | hgn._encoder._gn._node_model.0                       | Linear                         | 96    
11 | hgn._encoder._gn._node_model.1                       | LeakyReLU                      | 0     
12 | hgn._encoder._gn._node_model.2                       | Linear                         | 1 K   
13 | hgn._encoder._gn._node_model.3                       | LeakyReLU                      | 0     
14 | hgn._encoder._gn._global_model                       | Sequential                     | 1 K   
15 | hgn._encoder._gn._global_model.0                     | Linear                         | 96    
16 | hgn._encoder._gn._global_model.1                     | LeakyReLU                      | 0     
17 | hgn._encoder._gn._global_model.2                     | Linear                         | 1 K   
18 | hgn._encoder._gn._global_model.3                     | LeakyReLU                      | 0     
19 | hgn._core                                            | MLPGraphNetwork                | 24 K  
20 | hgn._core._gn                                        | GraphNetwork                   | 24 K  
21 | hgn._core._gn._edge_block                            | EdgeBlock                      | 15 K  
22 | hgn._core._gn._edge_block._edge_model                | Sequential                     | 15 K  
23 | hgn._core._gn._edge_block._edge_model.0              | Linear                         | 14 K  
24 | hgn._core._gn._edge_block._edge_model.1              | LeakyReLU                      | 0     
25 | hgn._core._gn._edge_block._edge_model.2              | Linear                         | 1 K   
26 | hgn._core._gn._edge_block._edge_model.3              | LeakyReLU                      | 0     
27 | hgn._core._gn._node_block                            | NodeBlock                      | 4 K   
28 | hgn._core._gn._node_block._node_model                | Sequential                     | 4 K   
29 | hgn._core._gn._node_block._node_model.0              | Linear                         | 3 K   
30 | hgn._core._gn._node_block._node_model.1              | LeakyReLU                      | 0     
31 | hgn._core._gn._node_block._node_model.2              | Linear                         | 1 K   
32 | hgn._core._gn._node_block._node_model.3              | LeakyReLU                      | 0     
33 | hgn._core._gn._node_block._received_edges_aggregator | ReceivedEdgesToNodesAggregator | 0     
34 | hgn._core._gn._global_block                          | GlobalBlock                    | 5 K   
35 | hgn._core._gn._global_block._global_model            | Sequential                     | 5 K   
36 | hgn._core._gn._global_block._global_model.0          | Linear                         | 4 K   
37 | hgn._core._gn._global_block._global_model.1          | LeakyReLU                      | 0     
38 | hgn._core._gn._global_block._global_model.2          | Linear                         | 1 K   
39 | hgn._core._gn._global_block._global_model.3          | LeakyReLU                      | 0     
40 | hgn._core._gn._global_block._edges_aggregator        | EdgesToGlobalsAggregator       | 0     
41 | hgn._core._gn._global_block._nodes_aggregator        | NodesToGlobalsAggregator       | 0     
42 | hgn._decoder                                         | MLPGraphIndependent            | 2 K   
43 | hgn._decoder._gn                                     | GraphIndependent               | 2 K   
44 | hgn._decoder._gn._global_model                       | Sequential                     | 2 K   
45 | hgn._decoder._gn._global_model.0                     | Linear                         | 1 K   
46 | hgn._decoder._gn._global_model.1                     | LeakyReLU                      | 0     
47 | hgn._decoder._gn._global_model.2                     | Linear                         | 1 K   
48 | hgn._decoder._gn._global_model.3                     | LeakyReLU                      | 0     
49 | hgn._output_transform                                | GraphIndependent               | 33    
50 | hgn._output_transform._global_model                  | Sequential                     | 33    
51 | hgn._output_transform._global_model.0                | Linear                         | 33    
52 | hgn._output_transform._global_model.1                | ReLU                           | 0     
2021-09-09 19:23:31 lightning    INFO     
Epoch 00000: val_loss reached 30.27451 (best 30.27451), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=0-val_loss=30.2745.ckpt as top 10
2021-09-09 19:23:36 lightning    INFO     
Epoch 00001: val_loss reached 30.27451 (best 30.27451), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=1-val_loss=30.2745.ckpt as top 10
2021-09-09 19:23:40 lightning    INFO     
Epoch 00002: val_loss reached 28.69168 (best 28.69168), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=2-val_loss=28.6917.ckpt as top 10
2021-09-09 19:23:45 lightning    INFO     
Epoch 00003: val_loss reached 9.91064 (best 9.91064), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_4/epoch=3-val_loss=9.9106.ckpt as top 10
2021-09-09 19:23:49 lightning    INFO     
