2021-09-23 00:22:23 strips_hgn.utils.logging_setup INFO     Writing logs to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-23T00:22:23.210530/strips_hgn.log
2021-09-23 00:22:25 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/blocks-slaney/domain.pddl ../benchmarks/blocks-slaney/blocks5/task01.pddl --sas-file output.sas
2021-09-23 00:22:25 root         INFO     Running search (release).
2021-09-23 00:22:25 root         INFO     search stdin: output.sas
2021-09-23 00:22:25 root         INFO     search time limit: None
2021-09-23 00:22:25 root         INFO     search memory limit: None
2021-09-23 00:22:25 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-23 00:22:25 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.08902s. Context: {'domain': 'blocksworld', 'problem': 'bw-5-168-1'}
2021-09-23 00:22:25 strips_hgn.training_data.generate DEBUG    Generated 7 state-value pairs for bw-5-168-1
2021-09-23 00:22:25 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task02.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task02.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task02.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-23 00:22:25 root         INFO     Running translator.
2021-09-23 00:22:25 root         INFO     translator stdin: None
2021-09-23 00:22:25 root         INFO     translator time limit: None
2021-09-23 00:22:25 root         INFO     translator memory limit: None
2021-09-23 00:22:25 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/blocks-slaney/domain.pddl ../benchmarks/blocks-slaney/blocks5/task02.pddl --sas-file output.sas
2021-09-23 00:22:25 root         INFO     Running search (release).
2021-09-23 00:22:25 root         INFO     search stdin: output.sas
2021-09-23 00:22:25 root         INFO     search time limit: None
2021-09-23 00:22:25 root         INFO     search memory limit: None
2021-09-23 00:22:25 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-23 00:22:25 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.09046s. Context: {'domain': 'blocksworld', 'problem': 'bw-5-168-2'}
2021-09-23 00:22:25 strips_hgn.training_data.generate DEBUG    Generated 11 state-value pairs for bw-5-168-2
2021-09-23 00:22:25 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task03.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task03.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task03.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-23 00:22:25 root         INFO     Running translator.
2021-09-23 00:22:25 root         INFO     translator stdin: None
2021-09-23 00:22:25 root         INFO     translator time limit: None
2021-09-23 00:22:25 root         INFO     translator memory limit: None
2021-09-23 00:22:25 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/blocks-slaney/domain.pddl ../benchmarks/blocks-slaney/blocks5/task03.pddl --sas-file output.sas
2021-09-23 00:22:25 root         INFO     Running search (release).
2021-09-23 00:22:25 root         INFO     search stdin: output.sas
2021-09-23 00:22:25 root         INFO     search time limit: None
2021-09-23 00:22:25 root         INFO     search memory limit: None
2021-09-23 00:22:25 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-23 00:22:25 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.09199s. Context: {'domain': 'blocksworld', 'problem': 'bw-5-168-3'}
2021-09-23 00:22:25 strips_hgn.training_data.generate DEBUG    Generated 13 state-value pairs for bw-5-168-3
2021-09-23 00:22:25 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task04.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task04.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task04.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-23 00:22:25 root         INFO     Running translator.
2021-09-23 00:22:25 root         INFO     translator stdin: None
2021-09-23 00:22:25 root         INFO     translator time limit: None
2021-09-23 00:22:25 root         INFO     translator memory limit: None
2021-09-23 00:22:25 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/blocks-slaney/domain.pddl ../benchmarks/blocks-slaney/blocks5/task04.pddl --sas-file output.sas
2021-09-23 00:22:25 root         INFO     Running search (release).
2021-09-23 00:22:25 root         INFO     search stdin: output.sas
2021-09-23 00:22:25 root         INFO     search time limit: None
2021-09-23 00:22:25 root         INFO     search memory limit: None
2021-09-23 00:22:25 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-23 00:22:25 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.09224s. Context: {'domain': 'blocksworld', 'problem': 'bw-5-168-4'}
2021-09-23 00:22:25 strips_hgn.training_data.generate DEBUG    Generated 7 state-value pairs for bw-5-168-4
2021-09-23 00:22:25 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task05.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task05.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task05.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-23 00:22:25 root         INFO     Running translator.
2021-09-23 00:22:25 root         INFO     translator stdin: None
2021-09-23 00:22:25 root         INFO     translator time limit: None
2021-09-23 00:22:25 root         INFO     translator memory limit: None
2021-09-23 00:22:25 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/blocks-slaney/domain.pddl ../benchmarks/blocks-slaney/blocks5/task05.pddl --sas-file output.sas
2021-09-23 00:22:25 root         INFO     Running search (release).
2021-09-23 00:22:25 root         INFO     search stdin: output.sas
2021-09-23 00:22:25 root         INFO     search time limit: None
2021-09-23 00:22:25 root         INFO     search memory limit: None
2021-09-23 00:22:25 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-23 00:22:25 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.09016s. Context: {'domain': 'blocksworld', 'problem': 'bw-5-168-5'}
2021-09-23 00:22:25 strips_hgn.training_data.generate DEBUG    Generated 11 state-value pairs for bw-5-168-5
2021-09-23 00:22:25 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task06.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task06.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task06.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-23 00:22:25 root         INFO     Running translator.
2021-09-23 00:22:25 root         INFO     translator stdin: None
2021-09-23 00:22:25 root         INFO     translator time limit: None
2021-09-23 00:22:25 root         INFO     translator memory limit: None
2021-09-23 00:22:25 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/blocks-slaney/domain.pddl ../benchmarks/blocks-slaney/blocks5/task06.pddl --sas-file output.sas
2021-09-23 00:22:25 root         INFO     Running search (release).
2021-09-23 00:22:25 root         INFO     search stdin: output.sas
2021-09-23 00:22:25 root         INFO     search time limit: None
2021-09-23 00:22:25 root         INFO     search memory limit: None
2021-09-23 00:22:25 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-23 00:22:25 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.09323s. Context: {'domain': 'blocksworld', 'problem': 'bw-5-168-6'}
2021-09-23 00:22:25 strips_hgn.training_data.generate DEBUG    Generated 11 state-value pairs for bw-5-168-6
2021-09-23 00:22:25 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task07.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task07.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task07.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-23 00:22:25 root         INFO     Running translator.
2021-09-23 00:22:25 root         INFO     translator stdin: None
2021-09-23 00:22:25 root         INFO     translator time limit: None
2021-09-23 00:22:25 root         INFO     translator memory limit: None
2021-09-23 00:22:25 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/blocks-slaney/domain.pddl ../benchmarks/blocks-slaney/blocks5/task07.pddl --sas-file output.sas
2021-09-23 00:22:25 root         INFO     Running search (release).
2021-09-23 00:22:25 root         INFO     search stdin: output.sas
2021-09-23 00:22:25 root         INFO     search time limit: None
2021-09-23 00:22:25 root         INFO     search memory limit: None
2021-09-23 00:22:25 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-23 00:22:25 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.09164s. Context: {'domain': 'blocksworld', 'problem': 'bw-5-168-7'}
2021-09-23 00:22:25 strips_hgn.training_data.generate DEBUG    Generated 11 state-value pairs for bw-5-168-7
2021-09-23 00:22:25 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task08.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task08.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task08.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-23 00:22:25 root         INFO     Running translator.
2021-09-23 00:22:25 root         INFO     translator stdin: None
2021-09-23 00:22:25 root         INFO     translator time limit: None
2021-09-23 00:22:25 root         INFO     translator memory limit: None
2021-09-23 00:22:25 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/blocks-slaney/domain.pddl ../benchmarks/blocks-slaney/blocks5/task08.pddl --sas-file output.sas
2021-09-23 00:22:25 root         INFO     Running search (release).
2021-09-23 00:22:25 root         INFO     search stdin: output.sas
2021-09-23 00:22:25 root         INFO     search time limit: None
2021-09-23 00:22:25 root         INFO     search memory limit: None
2021-09-23 00:22:25 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-23 00:22:25 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.09195s. Context: {'domain': 'blocksworld', 'problem': 'bw-5-168-8'}
2021-09-23 00:22:25 strips_hgn.training_data.generate DEBUG    Generated 11 state-value pairs for bw-5-168-8
2021-09-23 00:22:25 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task09.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task09.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task09.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-23 00:22:25 root         INFO     Running translator.
2021-09-23 00:22:25 root         INFO     translator stdin: None
2021-09-23 00:22:25 root         INFO     translator time limit: None
2021-09-23 00:22:25 root         INFO     translator memory limit: None
2021-09-23 00:22:25 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/blocks-slaney/domain.pddl ../benchmarks/blocks-slaney/blocks5/task09.pddl --sas-file output.sas
2021-09-23 00:22:25 root         INFO     Running search (release).
2021-09-23 00:22:25 root         INFO     search stdin: output.sas
2021-09-23 00:22:25 root         INFO     search time limit: None
2021-09-23 00:22:25 root         INFO     search memory limit: None
2021-09-23 00:22:25 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-23 00:22:25 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.09336s. Context: {'domain': 'blocksworld', 'problem': 'bw-5-168-9'}
2021-09-23 00:22:25 strips_hgn.training_data.generate DEBUG    Generated 13 state-value pairs for bw-5-168-9
2021-09-23 00:22:25 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task10.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task10.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks5/task10.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-23 00:22:25 root         INFO     Running translator.
2021-09-23 00:22:25 root         INFO     translator stdin: None
2021-09-23 00:22:25 root         INFO     translator time limit: None
2021-09-23 00:22:25 root         INFO     translator memory limit: None
2021-09-23 00:22:25 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/blocks-slaney/domain.pddl ../benchmarks/blocks-slaney/blocks5/task10.pddl --sas-file output.sas
2021-09-23 00:22:25 root         INFO     Running search (release).
2021-09-23 00:22:25 root         INFO     search stdin: output.sas
2021-09-23 00:22:25 root         INFO     search time limit: None
2021-09-23 00:22:25 root         INFO     search memory limit: None
2021-09-23 00:22:25 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-23 00:22:25 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.09219s. Context: {'domain': 'blocksworld', 'problem': 'bw-5-168-10'}
2021-09-23 00:22:25 strips_hgn.training_data.generate DEBUG    Generated 11 state-value pairs for bw-5-168-10
2021-09-23 00:22:25 strips_hgn.training_data.generate INFO     Generated 258 state-value pairs in total for 30 tasks
2021-09-23 00:22:25 strips_hgn.utils.timer DEBUG    Timer GenerateAllOptimalStateValuePairsTime stopped. Accumulated time: 2.66702s.
2021-09-23 00:22:25 strips_hgn.training_data.merge DEBUG    Merged 258 training pairs for 'blocksworld'
2021-09-23 00:22:25 strips_hgn.training_data.merge INFO     Merged 258 training pairs in total
2021-09-23 00:22:25 strips_hgn.training_data.process INFO     Processing training data for 'blocksworld'
2021-09-23 00:22:25 strips_hgn.training_data.process DEBUG    Split heuristic values into 4 bins
2021-09-23 00:22:25 strips_hgn.training_data.process DEBUG    Bin Edges: [array([ 0.,  2.,  4.,  6., 12.])]
2021-09-23 00:22:25 strips_hgn.training_data.process DEBUG    Bin Frequencies: Counter({3.0: 88, 0.0: 60, 1.0: 58, 2.0: 52})
2021-09-23 00:22:25 strips_hgn.training_data.process DEBUG    Heuristic Frequencies: Counter({2: 30, 1: 30, 0: 30, 4: 28, 3: 28, 6: 24, 5: 24, 8: 16, 7: 16, 10: 12, 9: 12, 12: 4, 11: 4})
2021-09-23 00:22:25 strips_hgn.training_data.process INFO     Finished generating k-fold training data
2021-09-23 00:22:25 strips_hgn.utils.timer DEBUG    Timer GetKFoldTrainingDataTime stopped. Accumulated time: 0.00663s.
2021-09-23 00:22:26 strips_hgn.training_data.save INFO     Saved training data details to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-23T00:22:23.210530/training_data
2021-09-23 00:22:26 strips_hgn.utils.timer INFO     Timer KFoldTrainingDataWorkflow.GenerateTrainingDataTime stopped. Accumulated time: 2.72757s.
2021-09-23 00:22:26 strips_hgn.workflows.k_fold_training_data INFO     Successfully created HypergraphsTupleDataset for training data.
2021-09-23 00:22:26 strips_hgn.utils.timer INFO     Timer KFoldTrainingDataWorkflow.ConvertToHypergraphsTupleTime stopped. Accumulated time: 0.50698s.
2021-09-23 00:22:26 strips_hgn.utils.timer INFO     Timer KFoldTrainingDataWorkflow.TotalTime stopped. Accumulated time: 3.2358s.
2021-09-23 00:22:26 train        INFO     Running training workflow for fold 1 out of 5
2021-09-23 00:22:26 strips_hgn.models.strips_hgn INFO     STRIPS-HGN hparams:
{
  "global_feature_mapper": "num_nodes_and_edges",
  "hyperedge_feature_mapper": "complex",
  "node_feature_mapper": "simple",
  "receiver_k": 3,
  "sender_k": 3,
  "hidden_size": 32
}
2021-09-23 00:22:26 strips_hgn.torch_utils.lightning_callbacks INFO     Early stopping patience = 999999 epochs, max training time set to 600s
2021-09-23 00:22:26 lightning    INFO     GPU available: True, used: False
2021-09-23 00:22:26 lightning    WARNING  No environment variable for node rank defined. Set as 0.
2021-09-23 00:22:26 strips_hgn.workflows.train_strips_hgn INFO     STRIPS-HGN total number of learnable parameters: 30401
2021-09-23 00:22:26 strips_hgn.workflows.train_strips_hgn INFO     Training dataloader size: 206, Validation dataloader size: 52
2021-09-23 00:22:26 strips_hgn.workflows.train_strips_hgn INFO     Max training 600 seconds or 9999 epochs, whichever is reached first
2021-09-23 00:22:26 lightning    INFO     
   | Name                                                 | Type                           | Params
----------------------------------------------------------------------------------------------------
0  | _criterion                                           | MSELoss                        | 0     
1  | hgn                                                  | EncodeProcessDecode            | 30 K  
2  | hgn._encoder                                         | MLPGraphIndependent            | 3 K   
3  | hgn._encoder._gn                                     | GraphIndependent               | 3 K   
4  | hgn._encoder._gn._edge_model                         | Sequential                     | 1 K   
5  | hgn._encoder._gn._edge_model.0                       | Linear                         | 128   
6  | hgn._encoder._gn._edge_model.1                       | LeakyReLU                      | 0     
7  | hgn._encoder._gn._edge_model.2                       | Linear                         | 1 K   
8  | hgn._encoder._gn._edge_model.3                       | LeakyReLU                      | 0     
9  | hgn._encoder._gn._node_model                         | Sequential                     | 1 K   
10 | hgn._encoder._gn._node_model.0                       | Linear                         | 96    
11 | hgn._encoder._gn._node_model.1                       | LeakyReLU                      | 0     
12 | hgn._encoder._gn._node_model.2                       | Linear                         | 1 K   
13 | hgn._encoder._gn._node_model.3                       | LeakyReLU                      | 0     
14 | hgn._encoder._gn._global_model                       | Sequential                     | 1 K   
15 | hgn._encoder._gn._global_model.0                     | Linear                         | 96    
16 | hgn._encoder._gn._global_model.1                     | LeakyReLU                      | 0     
17 | hgn._encoder._gn._global_model.2                     | Linear                         | 1 K   
18 | hgn._encoder._gn._global_model.3                     | LeakyReLU                      | 0     
19 | hgn._core                                            | MLPGraphNetwork                | 24 K  
20 | hgn._core._gn                                        | GraphNetwork                   | 24 K  
21 | hgn._core._gn._edge_block                            | EdgeBlock                      | 15 K  
22 | hgn._core._gn._edge_block._edge_model                | Sequential                     | 15 K  
23 | hgn._core._gn._edge_block._edge_model.0              | Linear                         | 14 K  
24 | hgn._core._gn._edge_block._edge_model.1              | LeakyReLU                      | 0     
25 | hgn._core._gn._edge_block._edge_model.2              | Linear                         | 1 K   
26 | hgn._core._gn._edge_block._edge_model.3              | LeakyReLU                      | 0     
